CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15584518,589,Germany,Female,50,5,144895.05,2,1,1,34941.23,0
15584532,709,France,Female,36,7,0,1,0,1,42085.58,1
15584536,720,Germany,Male,46,3,97042.6,1,1,1,133516.51,1
15584545,532,France,Female,40,5,0,2,0,1,177099.71,0
15584620,850,Germany,Female,36,6,143644.16,1,1,0,22102.25,1
15584766,557,France,Male,33,3,54503.55,1,1,1,371.05,0
15584930,726,Germany,Male,30,5,111375.32,2,1,0,2704.09,0
15585036,694,Spain,Female,37,3,0,2,1,1,147012.22,0
15585041,511,France,Male,33,7,0,2,0,1,158313.87,0
15585047,715,France,Male,28,7,160376.61,1,0,0,196853.11,0
15585066,660,France,Female,43,1,0,1,0,1,112026.1,1
15585067,634,Spain,Male,31,9,108632.48,1,1,1,179485.96,1
15585100,511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1
15585133,657,Spain,Female,27,8,0,2,0,0,6468.24,0
15585198,715,France,Male,41,4,94267.9,1,0,1,152821.12,1
15585215,763,France,Female,31,4,0,2,0,0,50404.72,0
15585222,515,France,Male,41,8,0,2,1,1,185054.14,0
15585241,756,Spain,Male,29,2,117412.19,2,1,0,4888.91,0
15585249,741,France,Male,42,6,106036.52,1,1,0,194686.78,1
15585255,577,France,Male,42,9,0,1,1,0,74077.91,0
15585280,649,France,Female,36,2,0,2,0,1,75035.48,0
15585282,755,France,Male,62,1,127706.33,2,0,1,142377.69,0
15585284,604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0
15585287,842,Germany,Female,35,9,119948.09,1,1,0,48217.97,1
15585362,749,France,Female,60,6,0,1,1,0,17978.68,1
15585367,555,Germany,Female,46,4,120392.99,1,1,0,177719.88,1
15585388,660,Germany,Male,31,9,125189.75,2,1,1,139874.43,0
15585427,528,France,Female,26,10,102073.67,2,0,0,166799.93,0
15585451,558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0
15585455,630,France,Male,28,9,0,2,0,0,32599.35,0
15585490,746,France,Female,34,4,0,1,0,1,65166.6,0
15585533,679,France,Male,36,6,147733.64,1,0,1,172501.38,0
15585580,796,Germany,Female,52,9,167194.36,1,1,1,62808.93,1
15585595,774,France,Female,28,1,71264.02,2,0,1,68759.57,0
15585599,530,France,Female,34,8,0,2,0,1,141872.52,0
15585734,803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0
15585768,582,Germany,Male,41,6,70349.48,2,0,1,178074.04,0
15585823,627,France,Male,31,8,128131.73,1,1,0,96131.47,0
15585835,655,Spain,Female,34,4,109783.69,2,1,0,134034.32,0
15585839,633,France,Male,37,2,0,2,1,0,182258.17,0
15585853,743,Spain,Male,41,7,0,1,1,0,163736.09,1
15585865,673,France,Female,38,2,170061.92,2,0,0,134901.34,1
15585888,553,Spain,Female,48,3,0,1,0,1,30730.95,1
15585901,717,Spain,Male,35,1,0,3,0,0,174770.14,1
15585961,496,Spain,Female,43,3,0,2,0,1,199505.53,0
15585985,746,France,Male,48,5,165282.42,1,1,0,153786.46,1
15586133,666,Germany,Female,44,2,122314.5,1,0,0,68574.88,1
15586236,704,France,Male,31,5,132084.66,3,1,1,54474.48,1
15586243,667,France,Male,44,8,122277.87,1,1,1,91810.71,0
15586264,572,France,Male,43,2,140431.98,1,1,0,26450.57,1
15586310,578,France,Male,30,4,169462.09,1,1,0,112187.11,0
15586479,692,France,Female,36,4,0,1,1,0,185580.89,1
15586523,720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1
15586585,698,Germany,Female,51,2,111018.98,1,1,0,86410.28,0
15586629,637,France,Male,33,5,0,2,1,0,139947.17,0
15586674,663,Spain,Female,58,5,216109.88,1,0,1,74176.71,1
15586757,801,France,Female,32,4,75170.54,1,1,1,37898.5,0
15586821,727,France,Male,28,5,0,2,0,1,19653.08,0
15586870,632,France,Male,27,4,193125.85,1,1,1,152665.85,0
15586880,594,Germany,Male,41,2,122545.65,2,1,1,42050.24,0
15586959,468,France,Female,42,5,0,2,1,0,125305.34,0
15586970,695,Germany,Male,52,8,103023.26,1,1,1,22485.64,0
15586974,656,France,Male,39,10,0,2,1,1,98894.64,0
15586976,566,France,Female,42,6,0,1,1,0,180702.12,1
15586993,655,Spain,Female,56,5,0,2,1,1,41782.7,0
15586996,697,France,Female,76,7,0,2,0,1,188772.45,0
15587013,653,France,Female,31,7,102575.04,1,1,1,11043.54,0
15587038,654,Spain,Female,32,2,0,1,1,1,51972.92,1
15587066,535,France,Male,38,2,119272.29,1,0,0,195896.59,1
15587174,726,France,Male,29,7,0,2,1,1,91844.14,1
15587177,646,France,Male,36,6,124445.52,1,1,0,88481.32,0
15587233,457,France,Male,41,8,73700.12,3,1,1,185750.02,1
15587419,611,France,Male,58,8,0,2,0,1,107665.68,1
15587421,687,Germany,Female,34,7,111388.18,2,1,0,148564.76,0
15587451,778,Germany,Male,41,7,139706.31,1,1,0,63337.19,0
15587507,850,France,Male,47,6,0,1,1,0,187391.02,1
15587535,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0
15587562,484,France,Female,29,4,130114.39,1,1,0,164017.89,0
15587581,785,Germany,Female,33,5,136624.6,2,1,1,169117.74,0
15587596,628,Spain,Female,39,8,107553.33,1,1,0,117523.41,0
15587611,537,France,Male,59,9,0,2,0,0,103799.77,1
15587647,850,Germany,Female,66,0,127120.62,1,0,1,118929.64,1
15587690,592,France,Male,28,2,116498.22,1,1,0,144290.25,0
15587735,850,France,Male,39,6,96863.13,1,1,1,121681.19,0
15587913,748,Spain,Female,40,4,0,2,1,0,132368.47,0
15588080,675,France,Male,54,6,0,1,1,0,110273.84,1
15588090,726,Germany,Female,51,8,107494.86,2,1,0,140937.91,1
15588186,520,Spain,Male,45,7,107023.03,1,1,0,32903.93,0
15588197,670,France,Male,36,7,0,2,0,0,59571.5,0
15588219,850,France,Female,38,1,106871.81,2,1,0,29333.01,0
15588248,617,France,Female,28,0,0,2,1,1,7597.83,1
15588350,744,France,Female,43,10,147832.15,1,0,1,24234.11,0
15588372,715,Germany,Female,37,9,105489.31,1,0,0,143096.49,1
15588419,651,Germany,Female,34,10,148962.46,1,1,0,66389.43,1
15588446,550,Spain,Male,34,3,0,2,0,0,131281.28,0
15588449,591,Spain,Female,27,5,107812.67,1,0,1,162501.83,1
15588461,686,France,Male,35,4,0,1,1,0,8816.37,0
15588537,615,Spain,Female,41,9,109013.23,1,1,0,196499.96,0
15588587,752,France,Female,36,1,86837.95,1,1,1,105280.55,0
15588614,753,France,Male,57,7,0,1,1,0,159475.08,1
15588622,599,Germany,Male,25,7,108380.72,1,1,1,79005.95,0
15588670,705,Spain,Female,40,5,203715.15,1,1,0,179978.68,1
15588695,833,Spain,Male,32,6,0,1,1,1,44323.22,1
15588701,592,France,Female,38,4,0,2,1,0,35338.96,0
15588859,496,Spain,Female,44,0,179356.28,2,1,0,2919.21,1
15588904,692,France,Male,33,9,0,1,1,0,113505.93,1
15588923,591,France,Female,33,4,113743.37,1,1,0,124625.08,0
15588944,456,France,Female,63,1,165350.61,2,0,0,140758.07,1
15588955,581,Germany,Female,43,5,93259.57,3,1,0,141035.65,1
15588986,673,Germany,Female,29,4,99097.36,1,1,1,9796.69,0
15589017,547,Germany,Male,55,4,111362.76,3,1,0,16922.28,1
15589018,719,Germany,Male,28,3,106070.29,2,1,1,183893.31,0
15589030,649,France,Male,47,1,0,2,1,1,145593.85,0
15589076,737,France,Male,36,9,0,1,0,1,188670.9,1
15589147,580,Spain,Male,61,8,125921.37,1,1,1,94677.83,0
15589195,766,Germany,Female,38,7,130933.74,1,0,1,2035.94,0
15589204,591,France,Male,33,9,131765.72,1,1,0,118782.06,0
15589221,657,Germany,Male,30,1,139762.13,2,1,1,23317.88,0
15589224,596,Spain,Male,41,5,0,2,0,1,141053.85,0
15589257,670,France,Female,35,3,103465.02,2,1,1,174627.06,0
15589320,699,Spain,Male,34,8,0,1,1,1,76510.46,0
15589348,850,Spain,Male,37,4,137204.77,1,1,1,28865.59,0
15589358,848,Germany,Male,31,4,90018.45,2,1,0,193132.98,0
15589380,713,Germany,Male,40,3,114446.84,2,1,1,87308.18,0
15589428,756,France,Female,42,9,0,2,1,0,35673.42,0
15589435,784,France,Male,31,7,0,2,1,1,143204.41,0
15589449,815,France,Female,56,3,0,3,1,1,94248.16,1
15589475,591,Spain,Female,39,3,0,3,1,0,140469.38,1
15589488,686,Germany,Female,56,5,111642.08,1,1,1,80553.87,0
15589493,716,Germany,Male,27,1,122552.34,2,1,0,67611.36,0
15589544,673,Spain,Female,57,4,0,2,1,1,49684.09,0
15589572,785,Spain,Female,61,4,129855.72,2,1,0,170214.82,1
15589643,684,Spain,Female,41,7,0,1,1,1,138394.37,0
15589660,661,Germany,Female,32,1,145980.23,1,0,1,56636.28,0
15589666,595,France,Female,39,9,136422.41,1,1,1,151757.81,0
15589698,555,Germany,Male,42,6,107104.5,1,1,1,41304.44,1
15589715,584,France,Female,66,5,0,1,1,0,49553.38,1
15589754,652,Germany,Male,45,2,151421.44,1,0,1,115333.43,0
15589793,604,France,Male,53,8,144453.75,1,1,0,190998.96,1
15589805,563,France,Female,34,6,139810.34,1,1,1,152417.79,0
15589869,437,France,Male,49,9,111634.29,2,0,1,166440.32,0
15589975,646,France,Female,73,6,97259.25,1,0,1,104719.66,0
15590146,630,France,Male,50,1,81947.76,1,0,1,63606.22,1
15590201,500,Spain,Female,50,5,0,4,1,1,83866.35,1
15590228,715,France,Male,21,6,76467.16,1,1,1,173511.72,0
15590234,697,France,Female,42,1,0,1,1,0,1262.83,1
15590241,750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1
15590268,529,Spain,Male,35,5,95772.97,1,1,1,112781.5,0
15590320,850,France,Male,66,4,0,2,0,1,64350.8,0
15590337,659,France,Male,29,6,123192.12,1,1,1,56971.41,1
15590344,708,Germany,Male,32,3,151691.44,2,1,1,172810.51,0
15590349,732,France,Female,36,9,0,1,0,0,3749,1
15590476,589,France,Male,28,7,0,2,1,0,151645.96,0
15590606,595,France,Male,41,9,0,2,1,0,5967.09,0
15590623,561,Spain,Male,34,4,85141.79,2,1,1,29217.37,0
15590730,745,Spain,Male,34,9,0,2,1,0,50046.25,0
15590810,638,Germany,Female,41,9,144326.09,1,1,0,73979.85,1
15590820,699,Spain,Male,26,6,79932.41,1,0,0,150242.44,0
15590876,764,France,Female,24,7,106234.02,1,0,0,115676.38,0
15590993,579,Spain,Male,37,5,152212.88,2,0,0,120219.14,0
15591010,434,Germany,Male,55,8,109339.17,2,1,0,96405.88,1
15591036,577,Germany,Female,43,3,127940.47,1,0,0,125140.72,1
15591047,519,Spain,Female,47,6,157296.02,2,0,0,147278.43,1
15591091,644,France,Male,44,5,73348.56,1,1,0,157166.79,1
15591100,675,Spain,Male,36,9,106190.55,1,0,1,22994.32,0
15591107,723,Germany,Female,68,3,110357,1,0,0,141977.54,1
15591123,557,Germany,Male,68,2,100194.44,1,1,1,38596.34,0
15591130,507,Spain,Female,29,6,0,2,0,1,94780.9,0
15591169,788,Germany,Female,49,4,137455.99,1,1,0,184178.29,1
15591179,702,Spain,Male,30,2,0,2,1,1,145537.32,0
15591257,796,France,Male,24,8,0,2,1,0,61349.37,0
15591279,734,France,Male,37,3,80387.81,1,0,1,77272.62,0
15591286,731,Germany,Female,49,4,88826.07,1,1,1,33759.41,1
15591357,765,France,Male,51,3,123372.3,1,1,1,115429.32,0
15591386,622,France,Female,35,5,0,2,1,0,51112.8,0
15591433,674,Germany,Male,43,8,85957.88,2,1,0,8757.39,0
15591509,690,France,Male,36,7,101583.11,2,1,0,123775.15,0
15591512,564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1
15591577,584,France,Male,35,3,146311.58,1,1,1,105443.47,0
15591607,770,France,Male,24,9,101827.07,1,1,0,167256.35,0
15591698,849,Germany,Female,49,9,132934.89,1,1,0,171056.65,1
15591711,739,Spain,Male,38,0,128366.44,1,1,0,12796.43,0
15591740,590,France,Female,54,4,0,2,1,1,93820.49,1
15591747,705,France,Male,32,3,0,2,0,0,129576.99,0
15591766,607,Spain,Female,25,4,121166.89,1,0,1,115288.24,0
15591915,533,France,Female,39,2,0,1,0,1,73669.94,1
15591932,680,France,Male,32,5,92961.61,1,1,0,116957.6,0
15591969,497,Spain,Male,27,9,75263.16,1,1,1,164825.04,0
15591985,708,France,Female,51,8,70754.18,1,1,1,92920.04,1
15591986,621,Germany,Male,46,6,141078.37,1,0,0,34580.8,1
15591995,757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0
15592000,781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1
15592078,590,Germany,Female,27,8,123599.49,2,1,0,1676.92,0
15592089,788,France,Female,43,10,0,2,1,1,116111.51,0
15592091,620,Spain,Male,31,2,166833.86,2,1,1,135171.6,0
15592104,655,France,Female,41,5,0,1,0,0,36548,1
15592116,585,France,Female,39,7,0,2,1,0,2401.26,0
15592194,492,France,Female,28,9,0,2,1,0,95957.09,0
15592222,505,France,Male,49,7,80001.23,1,0,0,135180.11,0
15592229,713,France,Female,52,0,185891.54,1,1,1,46369.57,1
15592300,543,Spain,Male,35,10,59408.63,1,1,0,76773.53,0
15592379,741,Spain,Female,42,9,121056.63,2,1,0,39122.58,0
15592386,520,France,Male,58,3,0,2,0,1,32790.02,0
15592387,566,France,Male,30,5,0,1,1,0,54926.51,1
15592389,684,France,Male,27,2,134603.88,1,1,1,71725.73,0
15592412,713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1
15592461,603,Germany,Male,26,4,109166.37,1,1,1,92840.67,0
15592531,822,France,Male,50,7,0,2,1,1,10062.8,0
15592570,773,Spain,Female,23,8,0,2,1,0,56759.79,0
15592583,731,France,Female,47,1,115414.19,3,0,0,191734.67,1
15592645,704,Spain,Male,37,4,0,2,0,0,25684.93,0
15592716,559,France,Male,52,2,0,1,1,0,129013.59,1
15592736,551,Germany,Male,54,5,102994.04,1,1,0,176680.16,1
15592751,684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1
15592765,637,France,Male,40,8,125470.81,1,1,1,174536.17,0
15592773,630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1
15592816,623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1
15592846,639,Germany,Male,35,10,128173.9,2,1,0,59093.39,0
15592877,641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0
15592925,711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1
15592937,632,Germany,Female,41,3,81877.38,1,1,1,33642.21,0
15592979,671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0
15592994,651,France,Female,65,0,0,2,1,1,190454.04,0
15593014,525,France,Male,33,1,112833.35,1,0,1,175178.56,0
15593094,516,France,Male,27,9,0,1,1,0,142680.64,1
15593128,608,France,Female,56,10,129255.2,2,1,0,142492.04,1
15593178,568,Spain,Female,36,10,153610.61,1,1,1,54083.8,1
15593250,640,France,Female,29,4,0,2,1,0,44904.26,0
15593280,614,Germany,Male,43,8,140733.74,1,1,1,166588.76,0
15593283,705,Germany,Female,48,1,156848.13,2,1,1,99475.95,1
15593295,548,France,Male,57,6,76165.65,1,1,1,133537.53,0
15593331,693,Germany,Male,25,6,146580.69,1,0,1,14633.35,0
15593365,762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0
15593425,662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1
15593470,576,Germany,Female,36,8,166287.85,1,1,1,23305.85,0
15593499,686,Spain,Female,47,6,0,1,1,0,32080.69,1
15593510,638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1
15593555,430,France,Male,38,9,0,2,1,1,12050.77,0
15593601,734,France,Male,34,6,133598.4,1,1,1,13107.24,0
15593636,657,France,Female,39,4,80293.81,1,1,0,97192.76,0
15593715,634,Germany,Male,27,3,107027.52,1,1,0,173425.68,0
15593736,598,Germany,Female,46,7,131769.04,1,0,0,184980.23,1
15593773,784,Spain,Male,35,3,0,2,0,0,81483.64,0
15593778,779,France,Female,29,3,46388.16,3,1,0,127939.26,1
15593782,816,Germany,Female,38,5,130878.75,3,1,0,71905.77,1
15593795,516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1
15593834,691,Spain,Male,36,7,129934.64,1,0,0,75664.56,1
15593897,650,Spain,Male,25,7,160599.06,2,1,1,28391.52,0
15593900,705,France,Male,38,1,189443.72,1,0,1,106648.58,0
15593969,630,Spain,Female,39,7,135483.17,1,1,0,140881.2,1
15593973,663,Spain,Female,33,8,122528.18,1,1,0,196260.3,0
15593976,578,Germany,Female,31,5,102088.68,4,0,0,187866.21,1
15594041,592,Spain,Female,41,2,138734.94,1,1,0,90020.74,0
15594084,524,France,Male,22,9,0,2,1,0,74405.34,0
15594133,697,Spain,Male,62,7,0,1,1,0,129188.18,1
15594340,569,France,Male,41,4,120243.49,1,1,0,163150.03,1
15594349,850,France,Male,49,5,122486.47,1,0,1,59748.19,0
15594391,770,France,Female,68,2,183555.24,1,0,0,159557.28,1
15594404,834,France,Female,49,8,160602.25,2,1,0,129273.94,0
15594408,584,Spain,Female,48,2,213146.2,1,1,0,75161.25,1
15594409,710,France,Male,45,1,0,2,1,1,36154.66,0
15594456,740,Spain,Female,56,4,99097.33,1,1,1,85016.64,1
15594515,568,France,Female,44,7,0,2,0,0,62370.67,1
15594577,556,France,Male,35,10,0,2,1,1,192751.18,0
15594594,546,Spain,Male,42,7,139070.51,1,1,1,86945,0
15594612,702,Spain,Male,44,9,0,1,0,0,59207.41,1
15594685,757,France,Female,49,2,0,2,0,0,164482.92,0
15594720,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0
15594762,827,Spain,Male,46,1,183276.32,1,1,1,13460.27,0
15594815,807,France,Male,35,3,174790.15,1,1,1,600.36,0
15594827,675,France,Male,34,1,124619.33,2,0,1,163667.56,0
15594862,552,France,Male,36,8,0,2,0,0,132547.02,0
15594864,752,Germany,Male,30,4,81523.38,1,1,1,36885.85,0
15594878,661,Spain,Female,41,5,28082.95,1,1,0,69586.27,1
15594898,731,France,Male,43,2,0,1,1,1,170034.95,1
15594902,518,France,Male,38,3,90957.81,1,0,1,162304.59,0
15594917,676,France,Female,34,1,63095.01,1,1,1,40645.81,0
15595039,545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1
15595047,764,France,Male,41,7,0,2,0,0,134878.34,0
15595067,637,Spain,Female,40,6,0,2,1,1,181610.6,0
15595071,696,France,Male,22,9,149777,1,1,1,198032.93,0
15595135,778,Germany,Female,29,7,123229.46,1,1,0,181221.09,0
15595136,645,France,Female,37,1,0,2,1,1,68987.55,0
15595160,413,Spain,Male,35,2,0,2,1,1,60972.84,0
15595221,850,Germany,Female,33,7,134678.13,1,1,0,113177.95,0
15595228,815,France,Male,45,7,0,1,0,1,52885.23,1
15595282,735,France,Female,33,4,0,2,1,0,149474.69,0
15595303,736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1
15595324,579,Germany,Female,39,5,117833.3,3,0,0,5831,1
15595388,594,France,Female,30,10,0,2,1,1,124071.71,0
15595391,538,France,Male,31,1,0,2,1,0,1375.46,0
15595426,603,Spain,Male,57,6,105000.85,2,1,1,87412.24,1
15595440,508,France,Male,49,7,122451.46,2,1,1,75808.1,0
15595537,626,Germany,Male,49,9,171787.84,2,1,0,187192.23,0
15595588,773,Spain,Female,39,4,0,2,0,1,182081.45,0
15595592,708,France,Female,59,2,0,1,1,0,179673.11,1
15595609,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0
15595657,649,Germany,Male,40,4,95001.33,1,0,1,123202.99,0
15595728,523,Germany,Male,41,0,119276.31,1,0,0,122284.38,1
15595766,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,0
15595831,579,Germany,Female,64,6,145215.43,1,1,1,164083.72,0
15595842,748,Germany,Male,45,2,119852.01,1,0,0,73853.94,1
15595883,540,Germany,Male,39,4,127278.31,1,1,1,16150.34,0
15595917,580,France,Female,35,1,102097.33,1,0,1,168285.85,0
15595937,430,Germany,Male,36,1,138992.48,2,0,0,122373.42,0
15596013,694,Germany,Female,58,1,143212.22,1,0,0,102628.56,1
15596021,598,Spain,Male,44,8,0,2,1,0,148487.9,0
15596060,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0
15596088,705,France,Female,50,4,77065.9,2,0,1,145159.26,0
15596175,659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1
15596181,542,France,Male,38,8,65942.26,1,1,1,68093.23,1
15596228,490,France,Male,29,4,0,2,1,0,32089.57,0
15596303,688,France,Female,39,0,0,2,1,0,53222.15,1
15596397,814,France,Female,48,7,0,2,1,1,132870.15,0
15596414,796,Spain,Male,41,8,107525.07,1,1,0,18510.41,0
15596455,546,Spain,Female,45,2,0,1,0,0,197789.83,1
15596493,687,France,Female,47,7,0,2,1,1,177624.01,0
15596522,692,France,Female,42,2,0,2,1,0,145222.93,0
15596552,535,Germany,Male,48,5,134542.73,1,1,1,58203.67,1
15596575,615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0
15596671,603,Spain,Female,42,8,91611.12,1,0,0,144675.3,1
15596710,640,France,Female,33,1,167298.42,1,0,1,145381.65,0
15596761,515,Germany,Male,60,9,113715.36,1,1,0,18424.24,1
15596800,779,Germany,Male,33,1,158456.76,1,1,1,197000.92,1
15596870,749,Germany,Male,54,3,144768.94,1,1,0,93336.3,1
15596914,630,Germany,Female,31,2,112373.49,2,1,1,131167.98,0
15596939,659,Germany,Male,36,4,132578.92,2,1,0,84320.94,0
15596979,662,France,Female,47,6,0,2,1,1,129392.75,0
15596984,629,France,Female,31,6,0,1,1,1,16447.6,1
15596992,482,Germany,Male,45,7,156353.46,1,1,0,72643.95,1
15597033,708,Germany,Male,37,8,153366.13,1,1,1,26912.34,0
15597131,415,France,Male,32,5,145807.59,1,1,1,3064.65,0
15597239,548,Spain,Male,39,7,131468.44,1,1,0,164975.82,0
15597265,660,France,Male,38,7,0,2,0,1,146585.53,0
15597394,668,Spain,Male,34,0,0,1,0,0,99984.86,0
15597487,850,France,Female,35,5,0,1,1,1,80992.8,0
15597602,619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1
15597709,602,France,Female,39,6,154121.32,2,1,0,176614.86,1
15597896,365,Germany,Male,30,0,127760.07,1,1,0,81537.85,1
15597901,609,France,Male,34,1,0,1,1,1,181177.9,0
15597909,652,Germany,Male,33,7,128135.99,1,1,0,158437.73,0
15597914,641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1
15597930,646,France,Male,52,8,59669.43,1,0,0,172495.81,1
15597945,636,Spain,Female,32,8,0,2,1,0,138555.46,0
15597949,768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1
15597951,471,France,Female,58,4,114713.57,1,1,1,36315.03,0
15597968,617,Spain,Male,50,7,0,1,1,0,184839.7,1
15598044,715,France,Female,35,3,0,1,1,1,152012.36,0
15598070,564,France,Female,33,4,135946.26,1,1,0,63170,0
15598086,624,France,Female,45,3,68639.57,1,1,0,168002.31,1
15598088,559,Spain,Male,25,5,0,2,1,1,163221.22,0
15598175,592,Germany,Female,26,4,105082.07,2,1,0,132801.57,0
15598275,709,France,Female,32,7,0,2,1,1,199418.02,0
15598493,656,France,Male,50,7,0,2,0,1,72143.44,0
15598700,676,Spain,Female,30,5,0,2,0,1,157888.5,0
15598744,576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1
15598751,556,France,Female,43,6,0,3,0,0,125154.57,1
15598782,755,Germany,Female,30,6,154221.37,2,0,1,62688.55,0
15598840,680,France,Male,33,1,123082.08,1,1,0,134960.98,0
15598846,700,France,Female,44,2,58781.76,1,1,0,16874.92,0
15598883,599,Spain,Female,37,2,0,2,1,1,143739.29,0
15598884,650,Spain,Female,23,5,0,1,1,1,180622.43,0
15598982,602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1
15599004,655,Spain,Male,37,1,0,1,1,1,106040.97,0
15599078,619,Germany,Female,41,5,92467.58,1,1,0,38270.47,0
15599081,507,Germany,Female,46,8,102785.16,1,1,1,70323.68,0
15599090,564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0
15599126,529,France,Female,43,0,123815.86,1,1,1,78463.99,1
15599131,650,Germany,Male,26,4,214346.96,2,1,0,128815.33,0
15599195,582,Germany,Male,32,1,88938.62,1,1,1,10054.53,0
15599211,707,France,Male,40,1,0,2,1,0,14090.4,1
15599251,602,Germany,Male,32,7,184715.86,2,1,0,113781.99,0
15599268,584,Spain,Male,32,5,0,2,1,0,10956.82,0
15599289,724,France,Female,37,10,68598.56,1,1,0,157862.82,0
15599301,538,Germany,Female,28,6,164365.44,1,0,1,5698.97,0
